source_path,size_bytes,sha256,extension,disposition,canonical_target,archive_status,notes
Part1/Asymmetric/RSA/RSA-Attacks-main/Fermat Factorization/attack.py,504,2e794e4527c2749a1ccec02f22e7a046d98b80f950f78bdbe8a06488b81a1071,.py,superseded_by_canonical,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/flag.txt,17,15cbaef4eee7c35ca8adc4b0a54e487c9242ab466edee4e8c6ca985c4ca44bab,.txt,superseded_by_canonical,src/content/blog/rsa-cryptosystem-extended-reference.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Franklin-Reiter Related Message Attack/attack.py,737,e42fb62d19b0f1fa9d440c128f57b1e5352c8876546cf5e101b548882a5dd974,.py,superseded_by_canonical,src/content/blog/20-rsa-franklin-reiter.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Franklin-Reiter Related Message Attack/generate.py,347,a19e8b43c621b9f515db977c52bbfdcdc575f581c9089438a31e6e1614de60a6,.py,superseded_by_canonical,src/content/blog/20-rsa-franklin-reiter.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Franklin-Reiter Related Message Attack/output.txt,992,d5a5c852d7d069e005b92213acc7462c1bf977fd5f4489f88f4bb28f1392dac0,.txt,superseded_by_canonical,src/content/blog/20-rsa-franklin-reiter.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Hastad's Broadcast Attack/attack.py,411,fdc1a9cbe9cec92cac5c198f04b78c26ef722cfb8a3c62a000f7865d63885487,.py,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Hastad's Broadcast Attack/generate.py,354,e78126183dbf2163e16dbf9e217cfc3845f126d1d026a0f9abea54a155d1c2a0,.py,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Hastad's Broadcast Attack/output.txt,10766,1445ca7024ca6b8b291512975b24136c8d0be32232720b862d1913ae7b84d17a,.txt,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial d exposure Attack/attack.sage,2198,0590c44aabd33762ad088c09e2826bb17cf64f1e6a97eb67070c4404abeca7e3,.sage,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial d exposure Attack/generate.py,374,927148094180076c264909a30ac7998399e8c64da2871718cdf1b0d2540e9f1d,.py,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial d exposure Attack/output.txt,1441,3788384b31a0703dd771a10afa23f6481a9cdbbdac168e1aa8c678cd5ea3f4cb,.txt,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial p exposure Attack/attack.sage,1475,33eabc4a7f8003f7342e3b63d79b1c833f5685bbbb5e08ffa5994b48ef9fb679,.sage,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial p exposure Attack/generate.py,269,52958b463e9bb4bcfe52741ecab62ba2826c969e52dc1072430ab763a6b60870,.py,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Partial p exposure Attack/output.txt,1458,da969c95d6ce9fb471e52a2838e3edb2e431df195a92f069882a1a6f7cd81889,.txt,superseded_by_canonical,src/content/blog/19-rsa-partial-key-exposure.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Pollard's p-1 Method/attack.py,623,98a6780889f537aab681ffd0b30ce519a26d718b050f5207674b8708be6d0533,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/Pollard's p-1 Method/generate.py,2255,64d4f55c87337eb6a6c510d2bb7711fbcf154d690e896d473b84518e5a1ce6d4,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/Pollard's p-1 Method/output.txt,1254,4f1087f049369d81e82861437fd8a0f2770548a82f55ce1cabcb3143c37eaab4,.txt,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/README.md,1425,800f9523fe7e676fe044e09859b77e979558929a71b1cf4d3ac10ccf0bc32999,.md,superseded_by_canonical,src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/ROCA/attack.py,360,833e10d695449f33210738f785145281842ae664f041c482ef2b0989b8b3c982,.py,superseded_by_canonical,src/content/blog/24-rsa-roca.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/ROCA/generate.py,597,a45e87ffb772732565999467ebeff45ba55b605e72bee7d02ae312d1267f9f6e,.py,superseded_by_canonical,src/content/blog/24-rsa-roca.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/ROCA/output.txt,328,d825c24097e66c3cec67185add5cbe43f8257afefc64542160af765bcbf48cb3,.txt,superseded_by_canonical,src/content/blog/24-rsa-roca.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/ROCA/roca_attack.py,3224,8096b7e8b6b916bb1a2bf64553c84e0d3ef1042ecf3ae7d4b0110b8b655c7980,.py,superseded_by_canonical,src/content/blog/24-rsa-roca.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/ROCA/sage_functions.py,2223,1977b7f3cbf262ad336f7b32159d821d1efae1b4c7c64734da45789ff03fbf59,.py,superseded_by_canonical,src/content/blog/24-rsa-roca.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Small Private Exponent Attack/attack.py,392,7ec29381d077b720403bc83455cd0abe0a33729f735b39f3aedbbb7e0af5553f,.py,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Small Private Exponent Attack/generate.py,253,af55bf1c5b42d24a2654bbe448d7d5c217c6a3d1d17c4472c3c57a8c8e4d1b79,.py,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Small Private Exponent Attack/output.txt,1865,8f0647069586478962a43813d60f28a82c98a177f7eb40f994058aa080b2371f,.txt,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Small Public Key Attack/attack.py,373,cfb8460b5b79c09cf7c70e4d08f21242bcc1116cf619e35e4ed2f25653950cd1,.py,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Special Prime form/attack.py,1143,2e339d235180a6bb43e26c3c1b4db6f4c72803fbee48982a3cbecadac5f20f6a,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/Special Prime form/generate.py,489,e204b51f4a5ed4932b701bf5e4b50401033d2d72fc38defb7d2745c0d23825ad,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/Special Prime form/output.txt,1273,fa8086021eaaff21581ced97458b51733a2a8bae86d2e385351d35ad15a017e7,.txt,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack/attack.py,569,b30a9fe6abdce45b36341b086213b17bd4c5294108fb4c6e348beb6ad0f5af96,.py,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack/generate.py,405,526dc06a92c7b038c40f665ac6fcc2bc3686d8fd8be28022fdbadd0b1d2586a4,.py,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack/output.txt,1249,4edd0f16fbc1c8d620c9a865cd72d8902fbb6d5d847e47536a506ddcf7d74587,.txt,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack II/attack.sage,1870,f807233aa83fa08f3981ff7fd7480b60ae60afb643073ef0165016f97e82be15,.sage,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack II/generate.py,437,648bfa1c1d9908083667367876cb9cff7ada2989dd3f8a2da457959ff13142b4,.py,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Stereotyped Message Attack II/output.txt,1249,7ed3593387abb47ae50346199786fc06db66e7c990f3ebeed740978596cb6d57,.txt,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Wiener's Attack/attack.py,1128,fd230c21d824927e65bace04eab4e45864409b61915bffcf1dfb20a1e1e62b81,.py,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Wiener's Attack/generate.py,310,7aca171c8baea81dd9490d0e1b90d61ce4d0281155a864dddb3c5cad5c7fd5f3,.py,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/Wiener's Attack/output.txt,930,e4f586c2388fb153df62418e65b5037419c82932d8f5b11b3c9be263e12d98ab,.txt,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA-Attacks-main/William's p+1 Method/attack.py,1703,7309a6bc80a1ebdb33ea537a28f4260c00b254428db24da1aed61e31f31373df,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/William's p+1 Method/generate.py,452,6e3c20896a18a9b835dc4858da6919a3e7343e0122fbb0ecae6a4782277e451a,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/RSA-Attacks-main/William's p+1 Method/output.txt,1237,f72c097f528ce7d0f99e32706fdd8195f877c4551ff680101f1e46a9a6df2cb7,.txt,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Relevant unique points were merged/corrected into the mapped canonical article; the scattered source is not kept active.
Part1/Asymmetric/RSA/rsa-bleichenbacher-master.zip,83329,610efa4c9b918e84963d0c178b7f74904946f416d832090bbeeebd7816c6744e,.zip,archived_third_party_reference,src/content/blog/22-rsa-bleichenbacher.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Third-party repository/archive; not copied into active Git tree.
Part1/Asymmetric/RSA/RSA2/Attacks/Hastad's_Broadcast Attack.ipynb,3101,4f99debc7cbfdd403abed3515aedd1be8b4633c166b4f9004ac6581abaa140f7,.ipynb,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Attacks/Newbies_Mistakes.ipynb,3859,e30677e4fdec076e60e003a3963ccfe8855e0a3a20c0c9c05bc45efb49da23df,.ipynb,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/RSA_intro.ipynb,183729,51027e592d15f1a726de48ce989c49b5d179b2c43b5c3a2a8b0d9ad6fdc54edb,.ipynb,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Beginner_mistakes.ipynb,18047,ce385d6d0a901f5dbb5e2be534bf3088b695f310c202e0c1c27fc5d4935f17a0,.ipynb,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Boneh-Durfee.ipynb,401688,466cf06b22e377c41ca8d2b9e5b0eaeed21b357cc8221c640fa7776bc8160124,.ipynb,superseded_by_canonical,src/content/blog/18-rsa-boneh-durfee.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Coppersmith_Attacks_sage.ipynb,908563,a310e168bfd72d897000d10f1131377f2969a0a5c5d25ae9175bd91ea035e6f3,.ipynb,superseded_by_canonical,src/content/blog/17-rsa-coppersmith-from-zero.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Franklin-Reiter_related_message.ipynb,8514,b6a0bc73d1855e63b6c53d3019797d78e7ce906be92957a144e2e0744ec97fd8,.ipynb,superseded_by_canonical,src/content/blog/20-rsa-franklin-reiter.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Hastad_Broadcast_Attack.ipynb,7911,c35b4fd8b2b21eed07c7ec7f313a6a5415f27e63461448faf493e360cccf7a63,.ipynb,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Hastad_broadcast_part2.ipynb,4314,e0772be943b504852556dfc3c7eb703b53a9c1172ff2837b029198b53991e110,.ipynb,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Jochemsz_May_methods.ipynb,2484,4e1a263ceaccc7971199c2b64aa539c5ae89f1afd51aa4ff98f0e756207d3079,.ipynb,superseded_by_canonical,src/content/blog/18-rsa-boneh-durfee.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Known_e_d_pair.ipynb,8378,4ecd8495e0a9fe74640c78ca56a1972c63da8baaa3975411d2c1161ce5936a36,.ipynb,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/README.md,1146,4a4b4497b3df5234bbd309fc8a07673aeeb02e22e52f2accdee2b205eae377aa,.md,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSA2/Vulnerabilities/Wiener_Attack_small_d.ipynb,20875,70f27550dd3aba583eff0ee5fb0f9efe4ff76477e651b11add3fd761d527eda2,.ipynb,superseded_by_canonical,src/content/blog/16-rsa-wiener-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA/RSASignature.py,2083,1b930daff96e2165ab23b16b8ea214355659925b92ea3aa9e9033f6f558e131a,.py,superseded_by_canonical,src/content/blog/rsa-signatures-pss.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Asymmetric/RSA.zip,1505609,527913639eeaad36ff194b01ce3cc891a179761cfc112e1387942cd99ea241ae,.zip,superseded_by_canonical,src/content/blog/13-rsa-deep-dive-textbook-rsa-fails.md; src/content/blog/25-rsa-synthesis-attack-map.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),A stronger canonical RSA deep-dive/reference already covers this material.
Part1/Authenticated Encryption/Authenticated encryption_ why you need it and how it works - Andrea Corbellini.pdf,1771645,5dc55ed696f62dbae92392cdc691052b8e1aca9de2aa1056fc2b1be69aad6ee9,.pdf,integrated_rewritten,src/content/blog/authenticated-encryption-aead.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Concepts consolidated into the canonical AEAD article; external PDF itself remains only in the local source bundle.
Part1/Cryptanalysis/Attacks/commonmodulutsattack.py,462,1e434de1a95a17522f7958599c9cbc49d265008c8d4bf324fd4d818d8f457156,.py,superseded_by_canonical,src/content/blog/14-rsa-common-modulus-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Already covered by stronger canonical deep dive.
Part1/Cryptanalysis/Attacks/crypto-attacks-master.zip,151488,f92030c36bc0750e6c76cfeceb0562e6729a131d1c0be727e46eb312f93cdc11,.zip,archived_third_party_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Third-party repository/archive; not copied into active Git tree.
Part1/Cryptanalysis/Attacks/Crypton-master.zip,1259528,6a90f7513a9852ebd5ed85579453bcd1b7fa2655613b5b281da85696ba95b14c,.zip,archived_third_party_reference,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Third-party repository/archive; not copied into active Git tree.
Part1/Cryptanalysis/Attacks/ecfactormethod.py,1070,80ac5dd7b0290b3a7a868d9abcbea9f65d5042334e9b7dff8c02168afe2d22d6,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Factorization concepts consolidated into one comparative RSA deep dive.
Part1/Cryptanalysis/Attacks/fermatfactorization.py,523,ec9d169029f5e13fc55ec7dd78aaef800ffc4d38623f463c6bc7aa669696b24f,.py,integrated_rewritten,src/content/blog/26-rsa-factorization-structured-primes.md; experiments/rsa/factorization-methods,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Factorization concepts consolidated into one comparative RSA deep dive.
Part1/Cryptanalysis/Attacks/smalleattack.py,389,76425ecb1792337fb83cadb6dc8d546727f9ab8290afbd079c104d8037d0270b,.py,superseded_by_canonical,src/content/blog/15-rsa-hastad-broadcast-attack.md,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Already covered by the low-exponent/broadcast treatment.
Part1/Cryptanalysis/Attacks/URGENT_ Fragmented Backups Vulnerability – Bitcoin Armory – Python-based fully-featured Bitcoin Wallet Software.pdf,198067,da2bc0e7f338b51892f92b8f5f673a705bb640e65e01bfba5f214b0ce131753a,.pdf,archived_reference_only,.local-reference-library/source-batches/Part1.zip,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),External/incident reference retained only in the local source bundle.
Part1/Cryptanalysis/Kasiski Test/input-1-50.txt,3299,6589bcfd6f5514a604a2414f09e75db17f1f970485c19e460b69ae0f8265c299,.txt,superseded_exact_duplicate,experiments/cryptanalysis/kasiski/input-1-50.txt,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Kasiski Test/kasiski.ipynb,16495,192b1a661978da679ee04de29eb83ba10975c42123c65f9b93937bb477791ea5,.ipynb,superseded_by_canonical,src/content/blog/kasiski-examination-vigenere.md; experiments/cryptanalysis/kasiski,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Kasiski chapter/test suite already canonical.
Part1/Cryptanalysis/Kasiski Test/kasiski.py,8055,3c58620435af2e60a14463ebacc7e79a86629a6b33e3883ec2e01c6e2598cf57,.py,superseded_by_canonical,src/content/blog/kasiski-examination-vigenere.md; experiments/cryptanalysis/kasiski,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Kasiski chapter/test suite already canonical.
Part1/Cryptanalysis/Kasiski Test.zip,9093,015699bb8d220f978a51c8c70254248e22c90082f6d6e0b5867403a837786700,.zip,superseded_by_canonical,src/content/blog/kasiski-examination-vigenere.md; experiments/cryptanalysis/kasiski,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Full reviewed Kasiski chapter/test suite already canonical.
Part1/Cryptanalysis/Matsui/images/addkey.PNG,22103,995e7dad8022fc6d68bd209cecc8d678bfdd7b4798fd7a5eb7a50655d3aba720,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/addkey.PNG; public/images/cryptanalysis/matsui/addkey.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/images/lat2.PNG,19530,6d2ee8554188a9c1279e3df2d66c4a8bd370896ae3dcb361eb45ad86f8933a54,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/lat2.PNG; public/images/cryptanalysis/matsui/lat2.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/images/linearapprox.PNG,25848,2bdf9a40777156aaed943757be46021d384020d8262bf15d896fb5a4bec141b4,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/linearapprox.PNG; public/images/cryptanalysis/matsui/linearapprox.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/images/matsui1example.PNG,20291,d7b61ac0dfa034defb496a3c821c3f25a373b7a3f34c84a336d553e1264a5ce7,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/matsui1example.PNG; public/images/cryptanalysis/matsui/matsui1example.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
Part1/Cryptanalysis/Matsui/images/matsui2.PNG,9293,e954fd2c6551bbb7ac60c98a6d32a839e0d794e917242df38b2d6ff7c3b246be,.png,superseded_exact_duplicate,experiments/cryptanalysis/matsui-linear/images/matsui2.PNG; public/images/cryptanalysis/matsui/matsui2.png,retained inside .local-reference-library/source-batches/Part1.zip (FULL master only),Byte-identical copy already exists in the canonical tree.
